frame_index,timestamp_sec,analysis_time_sec,segment_id,segment_index,segment_boundary,tx_relative,ty_relative,tz_relative,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,vx_relative_per_source_s,vy_relative_per_source_s,vz_relative_per_source_s,angular_rate_proxy_deg_per_source_s,pose_valid,confidence,source_layer,coordinate_frame,pose_semantics,scale_status
34,13.22710552763819,13.22710552763819,segment_000,0,False,-0.08819745481014252,0.09538213163614273,-0.3417794704437256,0.9510563046929699,0.03977729987382402,-0.28335372614712095,-0.11670620205046114,9.623772212085182,-31.98425374296912,-16.75593788447999,-0.05179839321913341,0.011995736109495494,-0.07051892888857135,5.935148852621337,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
35,13.37843216080402,13.37843216080402,segment_000,0,False,-0.09575007110834122,0.09853720664978027,-0.3546236753463745,0.9476339490872164,0.04321548310448913,-0.2937420122471237,-0.11763481966842684,10.389028926872207,-33.13082105188608,-17.2504746195605,-0.03406270708055711,0.014089089102967287,-0.050786587475795814,5.609761789208712,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
36,13.529758793969851,13.529758793969851,segment_000,0,False,-0.09850664436817169,0.09964624047279358,-0.35715019702911377,0.9478010915113472,0.04811739321017007,-0.29364055722114685,-0.11459943523164197,10.902962569802783,-33.06548563194062,-17.033746619452142,-0.05719135894242245,0.007412269139476701,-0.041573224844682045,3.2465587673046397,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
37,13.68108542713568,13.68108542713568,segment_000,0,False,-0.11305922269821167,0.10078055411577225,-0.367205947637558,0.9466027041137479,0.0504260047681208,-0.29774242543040813,-0.11291583904166758,11.254924397536646,-33.52493104523905,-17.004773627145205,-0.07519855199185925,0.010271966328712492,-0.06794373667429403,3.550205919244528,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
38,13.832412060301507,13.832412060301507,segment_000,0,False,-0.12126573175191879,0.10275508463382721,-0.3777135908603668,0.9455425720301809,0.052208607744817566,-0.30134187834988907,-0.11142970029780527,11.533454069460015,-33.93333846185685,-16.971922261354898,-0.057702345337265704,0.004435835548817513,-0.05422103050308191,8.642973022682565,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
39,13.983738693467338,13.983738693467338,segment_000,0,False,-0.13052302598953247,0.10212307423353195,-0.3836161196231842,0.9432930571504857,0.06962695322586585,-0.3074214881318211,-0.10412648246719121,13.703081992980712,-34.43542794104796,-16.863157688914125,-0.05267211914897733,0.02151376548544635,-0.08165068761629546,12.108314139425762,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
40,14.135065326633168,14.135065326633168,segment_000,0,False,-0.13720712065696716,0.10926629602909088,-0.4024254381656647,0.9397999273372384,0.07684410721255318,-0.3182604182334415,-0.09788455419269207,14.743706419340544,-35.67300509756469,-16.660015815642037,-0.052717981636504395,0.030976823881984014,-0.09625588356359961,5.91559703405581,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
41,14.286391959798996,14.286391959798996,segment_000,0,False,-0.1464782953262329,0.11149831116199493,-0.4127482771873474,0.9396950746033711,0.07942869464303531,-0.31708190976852113,-0.10061466956172826,15.162713964828162,-35.44612813306841,-17.094245175675784,-0.061924648295204825,0.011625315900254998,-0.06237032434146595,1.5669797489246986,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
42,14.437718592964824,14.437718592964824,segment_000,0,False,-0.15594881772994995,0.1127847358584404,-0.42130202054977417,0.938775434034206,0.07926719484136165,-0.32101477052956795,-0.09678281550832604,15.109975197366422,-35.97117414001848,-16.703107890113966,-0.05862737423222306,0.018808986510921378,-0.06561432603568267,3.1083480526871554,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
43,14.589045226130654,14.589045226130654,segment_000,0,False,-0.16422206163406372,0.11719091236591339,-0.43260666728019714,0.9372914314817113,0.07862551156449218,-0.3247471220312808,-0.09920739959593117,15.254665380482264,-36.38192400624007,-17.123310018895552,-0.026925292838147697,0.011664654738187102,-0.024838118848631397,4.06414325215421,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
44,14.740371859296484,14.740371859296484,segment_000,0,False,-0.1640978455543518,0.1163150817155838,-0.42881935834884644,0.9356171824275138,0.08275422504067993,-0.3299437269863603,-0.09438942317159832,15.776072012482732,-36.99747257683163,-16.829563725215635,-0.01359769827445332,-0.004570788934014348,0.02825592041506491,4.502871799862192,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
45,14.891698492462313,14.891698492462313,segment_000,0,False,-0.16833744943141937,0.11580754816532135,-0.42405492067337036,0.9364288132375698,0.08300326434354097,-0.3293583656298375,-0.08794659081758241,15.503357996237895,-37.03061101624181,-15.950874464316028,-0.052489333872603176,0.02887667644591575,-0.1020502629860902,5.532785832228624,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
46,15.04302512562814,15.04302512562814,segment_000,0,False,-0.17998391389846802,0.12505470216274261,-0.4597052037715912,0.9364943456886182,0.07953622787419211,-0.3308610416101248,-0.08475435147209068,14.941508583852071,-37.3164604827349,-15.413317474541724,-0.06725326375419133,0.028366797840626116,-0.1399281972898876,2.808512616531949,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
47,15.194351758793971,15.194351758793971,segment_000,0,False,-0.1886918693780899,0.12439285218715668,-0.46640464663505554,0.9352893997384333,0.08478349162407015,-0.33369885060894017,-0.08179593747384171,15.612212278836859,-37.61409883466378,-15.342432117236633,-0.06375461816787718,0.014055781563716854,-0.08646558413287354,3.512085071106565,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
48,15.3456783919598,15.3456783919598,segment_000,0,False,-0.19927945733070374,0.12930873036384583,-0.4858742952346802,0.9360099411854328,0.08523679932302261,-0.3330379243271518,-0.07553687181153185,15.367673393242926,-37.63120467183684,-14.491813466451415,-0.0769110223191937,0.037487795440500245,-0.1288536497382304,11.841421339147821,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
49,15.497005025125627,15.497005025125627,segment_000,0,False,-0.21196924149990082,0.13573865592479706,-0.5054026246070862,0.9366632903740231,0.08280599409945467,-0.3353204069081204,-0.058010968944521485,14.296257666290769,-38.21085866513319,-12.062785025730362,-0.07492000446294561,0.013720244416647745,-0.10252104892890322,14.788877311262011,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
50,15.648331658291458,15.648331658291458,segment_000,0,False,-0.22195424139499664,0.13346120715141296,-0.5169026255607605,0.9364374328976945,0.0825869555396656,-0.33788460724986935,-0.04580743636427007,13.760148938435151,-38.70049472759365,-10.453721982965185,-0.033552680769993806,-0.01735468038471037,0.011103891666060383,13.120969479086725,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
51,15.799658291457288,15.799658291457288,segment_000,0,False,-0.22212406992912292,0.13048620522022247,-0.5020419955253601,0.9369043736965316,0.08193198587013066,-0.33843231409546976,-0.030998596995220395,12.972977635232413,-38.98212271784023,-8.398941300096189,-0.04192889914408443,0.020218931819889548,-0.08921103129279544,13.334432764729867,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
52,15.950984924623116,15.950984924623116,segment_000,0,False,-0.23464415967464447,0.13958053290843964,-0.5439026355743408,0.9352503481686951,0.09205145423665163,-0.34155704879349164,-0.0131186296057405,13.583025658141757,-39.52891283909093,-6.507926372284715,-0.0919451543817236,0.036126149756077156,-0.1853943423318503,9.235834678607842,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
53,16.102311557788944,16.102311557788944,segment_000,0,False,-0.24995157122612,0.1414199024438858,-0.5581521987915039,0.9365306700045021,0.09792615734673342,-0.3365644793685806,-0.006717371180570831,13.991619011677452,-38.98303851455869,-5.795900309053811,-0.04091372079699449,0.0049600415656692815,-0.03939752616104538,3.7596997244088524,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
54,16.253638190954774,16.253638190954774,segment_000,0,False,-0.24702683091163635,0.14108170568943024,-0.5558264255523682,0.9372030693738331,0.09607454910708257,-0.33523308175710087,-0.006234473977317983,13.684305587221917,-38.84126955437655,-5.606997808479729,0.01652497062646993,0.0106351735970805,0.001915048110403518,9.269209941570223,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
55,16.404964824120604,16.404964824120604,segment_000,0,False,-0.24495023488998413,0.14463867247104645,-0.557572603225708,0.944001944136725,0.09628194333615074,-0.31556858077451283,-0.0025666479029049474,13.194136290027833,-36.53405444794351,-4.683909136100852,0.0111729192640341,0.0039392011830821855,0.03346469766187752,17.733509462267044,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
56,16.556291457286434,16.556291457286434,segment_000,0,False,-0.2436453104019165,0.1422739177942276,-0.5456982254981995,0.9509427316308934,0.09672229195561015,-0.2938371753132913,0.0035261595446980554,12.676704888700755,-34.02307696529399,-3.4679390460142256,0.0012583996980101687,-0.00582086790159827,0.04898281067168374,17.006794568586606,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
57,16.707618090452264,16.707618090452264,segment_000,0,False,-0.24456937611103058,0.14287696778774261,-0.5427477955818176,0.9565599474720797,0.09474008821064567,-0.27564211657124027,0.006229458257193222,12.090678643816988,-31.905294028532467,-2.7217077969606844,0.012085393210715351,0.006426656464700076,-0.005350278899149834,11.096403650226462,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
58,16.85894472361809,16.85894472361809,segment_000,0,False,-0.23998762667179108,0.14421896636486053,-0.5473175048828125,0.9589462048300721,0.0972242691598771,-0.26631708780189617,0.0066952575041093155,12.294427466574747,-30.801770293267655,-2.5986588518210514,0.0058631116099160645,-0.025194630144585825,-0.006425770233057047,11.768030956193826,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
59,17.01027135678392,17.01027135678392,segment_000,0,False,-0.24279488623142242,0.1352517306804657,-0.5446925759315491,0.9632597252438397,0.10506003666487286,-0.2468358777770133,0.012850675514904614,12.899379474003648,-28.57014502586424,-1.768810228950433,-0.025647445279082467,-0.010279942413499756,-0.03705275417395547,15.334017266354172,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
60,17.161597989949748,17.161597989949748,segment_000,0,False,-0.2477499097585678,0.1411077082157135,-0.558531641960144,0.9676829158785749,0.10615812672161044,-0.22819074303620213,0.015786425823584353,12.789830473244125,-26.42233313614276,-1.1450530384369237,-0.04751850982194367,0.02793170733899023,-0.029146583216309422,11.539430502082174,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
61,17.312924623115578,17.312924623115578,segment_000,0,False,-0.2571765184402466,0.143705353140831,-0.5535138845443726,0.9697299052705949,0.10446708578018597,-0.2196019143731726,0.022034927186543762,12.342493552446262,-25.500116783118333,-0.19973851343386723,-0.03211156964824579,0.006655845814605605,-0.016790544708831012,5.29397778649241,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
62,17.464251256281408,17.464251256281408,segment_000,0,False,-0.257468581199646,0.1431221216917038,-0.5636133551597595,0.9673654596864939,0.11917740459343978,-0.22251030052181325,0.02213548738117856,14.195732309205845,-25.834533169230422,-0.6499740716490117,-0.00667096098762838,-0.022317774526038944,-0.01921271425941234,7.967442093753951,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
63,17.615577889447238,17.615577889447238,segment_000,0,False,-0.2591955065727234,0.1369508057832718,-0.5593286752700806,0.9700527347657264,0.12189378969679951,-0.20879622050740462,0.02331810688523209,14.40059853910466,-24.253299283687006,-0.3558369215360395,-0.031798877583530324,0.000683333831866784,-0.05521321606254405,6.368092264550785,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
64,17.766904522613068,17.766904522613068,segment_000,0,False,-0.26709261536598206,0.1433289349079132,-0.5803238153457642,0.969686547833472,0.12569752340362023,-0.20758521366407476,0.02857465011230254,14.728296302139068,-24.190305974312544,0.2029444670125581,-0.02112352815196608,0.026870248006097643,-0.07846557109124948,2.976125075547751,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
65,17.918231155778894,17.918231155778894,segment_000,0,False,-0.2655886113643646,0.14508317410945892,-0.583076536655426,0.9699154999196258,0.12797269196325428,-0.2050522416405156,0.0289912284241287,14.982795397810243,-23.902837654964316,0.23538652053371723,1.7429222312907583e-05,-4.7708803449738555e-05,0.004017386508033919,4.828351564282549,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
66,18.069557788944724,18.069557788944724,segment_000,0,False,-0.26708734035491943,0.14331449568271637,-0.579107940196991,0.9725105266586014,0.11942454605515336,-0.1977850286641644,0.029019575704100554,13.884888070689339,-23.055795463363644,0.5730714648567783,-0.008239984876520376,-0.00042012303388711984,-0.017940676441117992,11.514218936661562,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
67,18.22088442211055,18.22088442211055,segment_000,0,False,-0.26808246970176697,0.14495602250099182,-0.5885063409805298,0.9761182949475791,0.11497896668271629,-0.18124492202034187,0.03351402290156009,13.16296334506447,-21.194789576234566,1.4595716580476439,0.002669822059716742,0.002105390973289701,-0.01880544158434937,9.901493017485986,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
68,18.37221105527638,18.37221105527638,segment_000,0,False,-0.26627930998802185,0.14395169913768768,-0.5847994685173035,0.9771896444792633,0.11690766783467854,-0.1737282684252994,0.035376329288024776,13.33158516718562,-20.352962402008526,1.7430609190230928,-0.0014338243282386687,0.010479098357724804,-0.01240409195656676,2.0399384375359775,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
69,18.52353768844221,18.52353768844221,segment_000,0,False,-0.2685164213180542,0.14812755584716797,-0.592260479927063,0.977123786454831,0.11431645744345298,-0.1760901238279207,0.033957647033040876,13.055272572970615,-20.602808596726163,1.5979067848652833,-0.014257202322140795,0.006543639041579854,-0.01437822217650556,4.519784275058996,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
70,18.67486432160804,18.67486432160804,segment_000,0,False,-0.2705942988395691,0.1459321528673172,-0.5891510844230652,0.9778630184722863,0.10602077009094671,-0.17690437550151797,0.03533207242732496,12.02232578974102,-20.699602886924676,1.935169822533607,0.005475237560816887,0.01677744817455069,-0.030920622025288398,14.423350789225667,True,1.0,raw,official_glb_alignment,camera_pose_proxy,relative_only
