frame_index,timestamp_sec,analysis_time_sec,segment_id,segment_index,segment_boundary,tx_relative,ty_relative,tz_relative,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,vx_relative_per_source_s,vy_relative_per_source_s,vz_relative_per_source_s,angular_rate_proxy_deg_per_source_s,pose_valid,confidence,source_layer,coordinate_frame,pose_semantics,scale_status
30,4.833333333333333,4.833333333333333,segment_000,0,False,-0.013566253706812859,0.001743872999213636,-0.03823624551296234,0.002177618297754539,-0.578822705700987,-0.3466503568820291,0.7381009845658655,-80.11674180085171,58.533934417558555,129.20055100220424,-0.011746656149625789,-0.00195974239613861,0.007292278110980994,13.060740968517534,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
31,5.0,5.0,segment_000,0,False,-0.015555025078356266,0.0011821959633380175,-0.036012958735227585,0.005542714533204154,-0.5844092285462673,-0.3504022983399234,0.7318834341776426,-82.17605199355448,58.381150759223964,127.18620615449986,-0.01126754656434057,0.000967994215898214,-0.001680169254541394,7.258995012145309,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
32,5.166666666666667,5.166666666666667,segment_000,0,False,-0.017322102561593056,0.0020665377378463745,-0.03879630193114281,-0.0016854441605962487,-0.5908127635893563,-0.33116239118204066,0.7357097989863136,-80.34682977400068,60.5109501924786,127.82459792082892,-0.01410986948758365,-0.0009937811410054573,-0.00817741826176644,24.02640366245007,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
33,5.333333333333333,5.333333333333333,segment_000,0,False,-0.020258314907550812,0.0008509355830028653,-0.03873876482248306,-0.0011015996318645693,-0.6020388080158571,-0.3618770962758867,0.7117534877413878,-88.52964878611722,59.0708730110453,122.3595108039071,-0.05931135825812822,0.007619222626090057,-0.015490483492612853,63.57852502205646,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
34,5.5,5.5,segment_000,0,False,-0.037092555314302444,0.004606278613209724,-0.04395979642868042,-0.02139965744915609,-0.6335353477421454,-0.3567958400257969,0.6862009518811408,-97.06665756790863,62.21901826853685,114.91466375331119,-0.07982755824923501,0.01264726335648445,-0.026645947247743558,64.37513985606792,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
35,5.666666666666667,5.666666666666667,segment_000,0,False,-0.046867500990629196,0.005066690035164356,-0.0476207472383976,-0.003361674949040317,-0.6632947783738393,-0.3213766313734956,0.6758297100087868,-101.37390769429217,63.9889339515114,105.88833112997364,-0.017492316663265242,0.002538171596825125,-0.003916461020708088,31.679682947365382,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
36,5.833333333333333,5.833333333333333,segment_000,0,False,-0.042923327535390854,0.005452335812151432,-0.045265283435583115,0.009763618444117947,-0.6195737004565657,-0.32462018231424855,0.7146011745664148,-87.41403027505184,61.54086986677618,119.14293397303543,-0.004444800317287449,-0.0031903074122965366,0.014980573207139983,74.39351821224581,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
37,6.0,6.0,segment_000,0,False,-0.04834910109639168,0.004003254231065512,-0.04262722283601761,-0.0013636017847508597,-0.6075044497502317,-0.32659824377425156,0.7240649634441757,-84.11927585085124,61.71918811787412,123.5535164646549,-0.004576351493597023,-0.007466164883226143,0.015586148947477313,23.100148002202054,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
38,6.166666666666667,6.166666666666667,segment_000,0,False,-0.04444877803325653,0.00296361418440938,-0.04006990045309067,0.00022676183117533648,-0.6040073958095479,-0.32126578292422076,0.7293581500939903,-82.23669196769937,61.75472060461239,124.83856349576764,0.014549352228641522,-0.0018664633389562386,0.014608740806579602,33.983931148365016,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
39,6.333333333333333,6.333333333333333,segment_000,0,False,-0.04349931702017784,0.003381099784746766,-0.037757642567157745,0.008352822236854882,-0.5647114660179379,-0.350619233844423,0.7470591297661121,-77.69426499148811,56.91780625098056,131.5528309139256,0.016576364636421217,0.0015765137504786266,0.0013945922255516065,42.61353383241803,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
40,6.5,6.5,segment_000,0,False,-0.03892332315444946,0.003489118767902255,-0.0396050363779068,0.012938510124640638,-0.5455548466822592,-0.3557300713116506,0.7587217016679167,-74.68870762020507,54.94921946599422,134.76233431003456,-0.01619163528084752,0.009903859114274365,-0.01740521192550656,7.430844476775338,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
41,6.666666666666667,6.666666666666667,segment_000,0,False,-0.04889652878046036,0.00668238615617156,-0.04355937987565994,-0.0012752885347467352,-0.5529637993322146,-0.36858490298106855,0.7472446584363597,-78.00337014232004,55.826310137235524,133.75473064402485,-0.03082148730754855,0.002047938527539374,0.0006696358323097234,20.153656692651264,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
42,6.833333333333333,6.833333333333333,segment_000,0,False,-0.04919715225696564,0.0041717649437487125,-0.03938182443380356,0.0021414723253884924,-0.5168722216673173,-0.370609214085402,0.7716782561404538,-71.60231008538577,52.76219438870349,140.31400595218696,0.0006073527038097387,0.00011640926823019992,0.0053809918463230185,10.689829260066057,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
43,7.0,7.0,segment_000,0,False,-0.048694077879190445,0.006721189245581627,-0.041765715926885605,0.018464402573160312,-0.5420287037345803,-0.3609418326595318,0.7586731467514883,-75.02452216992653,54.00966109285647,134.4780492822533,-0.005812715739011754,0.0015355199575424166,-0.006956834346055972,20.840374945444186,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
44,7.166666666666667,7.166666666666667,segment_000,0,False,-0.05113472416996956,0.004683604929596186,-0.04170076921582222,-0.004380254918370614,-0.5463963510313159,-0.3647155348638759,0.7539326359665498,-75.90655513531078,55.8006729975527,135.78641978501435,0.004862755537033085,-0.006168556865304714,-0.006052650511264806,54.39245208622498,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
45,7.333333333333333,7.333333333333333,segment_000,0,False,-0.047073159366846085,0.004665003623813391,-0.043783266097307205,0.00243947543413343,-0.6054612700877794,-0.3467468643040892,0.7163639518279664,-86.97989494298136,59.97068803583454,122.2199190064197,0.0056056715548038535,-0.001335776410996915,-0.014762375503778472,60.118873702762365,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
46,7.5,7.5,segment_000,0,False,-0.04926616698503494,0.004238346125930548,-0.04662156105041504,-0.007421330309598103,-0.6158214177117598,-0.3349096197603446,0.7131230272091175,-87.89766811072646,62.041061530183214,120.99259291761842,-0.038645993918180396,-0.0005653509870171537,-0.0007736496627330766,44.53883043631708,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
47,7.666666666666667,7.666666666666667,segment_000,0,False,-0.059955157339572906,0.0044765532948076725,-0.04404114931821823,0.004024990207684785,-0.5522406497673682,-0.36994681690126613,0.747096658313343,-78.20685594110915,55.30323916520776,133.24990735153511,-0.01107889786362649,-0.002408935921266677,0.024954121559858343,68.33671026553485,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
48,7.833333333333333,7.833333333333333,segment_000,0,False,-0.0529591329395771,0.0034353674855083227,-0.038303520530462265,0.02942977399955835,-0.5250687941815784,-0.3728411157437403,0.7644776989487668,-74.15329638071498,51.3395220388426,135.67073106127538,0.01907655224204065,-0.002236966509371998,-0.003990210592746738,4.073932648065652,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
49,8.0,8.0,segment_000,0,False,-0.05359630659222603,0.003730897791683674,-0.045371219515800476,-0.0068688772355583235,-0.5508137587576015,-0.3726866738086107,0.7467674771000141,-78.12858462009532,55.87130802924553,134.48087217254763,0.005966227501630788,0.0011496283113956462,-0.005766570568084722,15.293311299413508,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
50,8.166666666666666,8.166666666666666,segment_000,0,False,-0.05097039043903351,0.0038185769226402044,-0.04022571071982384,0.028164234761345996,-0.4978033332340737,-0.38825888509645723,0.7750184871633771,-72.14484093852138,48.568167735906385,139.44868890292662,-0.004688557237386695,-0.004265904659405343,0.016809359192848174,25.581901310951846,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
51,8.333333333333334,8.333333333333334,segment_000,0,False,-0.05515915900468826,0.0023089295718818903,-0.039768099784851074,0.012931278916688653,-0.5013328011491239,-0.41615378385651425,0.7584947150108942,-76.81251625274483,48.56905223426528,138.6832378277142,-0.02763110026717181,0.003855986287817352,-0.007100500166416155,6.065439759886117,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
52,8.5,8.5,segment_000,0,False,-0.06018075719475746,0.005103905685245991,-0.04259254410862923,0.02925014934527805,-0.49247824134990986,-0.40329160927590685,0.7706915650555858,-73.74537057792178,47.34990294800341,139.24408046918694,-0.01934414729475982,0.009871394606307184,-0.010656327009201088,9.582870995723752,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
53,8.666666666666666,8.666666666666666,segment_000,0,False,-0.06160720810294151,0.00559939444065094,-0.04332020878791809,0.013943509020182192,-0.5206387641188611,-0.39442952043727314,0.7570774129906477,-76.51293517130854,51.016597783222274,136.65265596875196,0.009218562394380554,0.00905041024088858,-0.014987792819738362,15.588057655997481,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
54,8.833333333333334,8.833333333333334,segment_000,0,False,-0.05710790306329727,0.008120709098875523,-0.04758847504854202,-0.003111635026266239,-0.5166827445450215,-0.38368617000989,0.7653849895053008,-73.6242026544488,52.49594145238838,139.952756535139,0.01385586708784101,-0.001185977831482885,-0.006228346377611149,11.006380065047797,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
55,9.0,9.0,segment_000,0,False,-0.056988585740327835,0.005204068496823311,-0.04539632424712181,-0.009690701762054789,-0.5336300078303183,-0.3995382367523053,0.7453283185383689,-79.23991845881407,53.4370376754089,136.24635859023937,-0.012804843485355422,0.003210662864148628,0.0005226284265518207,19.21720276451,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
56,9.166666666666666,9.166666666666666,segment_000,0,False,-0.0613761842250824,0.009190930053591728,-0.04741426557302475,0.005384712807251687,-0.48129837183973184,-0.39815861927048424,0.78089217951842,-70.694833405594,48.36534047129721,143.87581180908813,-0.01758066192269322,-0.0026769437827169847,0.01617432385683057,46.94858713932728,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
57,9.333333333333334,9.333333333333334,segment_000,0,False,-0.06284880638122559,0.004311753902584314,-0.04000488296151161,0.019172700854159862,-0.45746109395536316,-0.40885815358594363,0.7894281254841459,-69.5593775756704,44.95793706395879,145.151398758938,0.011487811803817728,-0.00454787537455558,0.016549285501241656,11.259246356981594,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
58,9.5,9.5,segment_000,0,False,-0.057546913623809814,0.007674971595406532,-0.041897837072610855,0.006857420231065966,-0.49400839169050736,-0.40304965519549535,0.7703633299774368,-73.41101337256734,49.078186012157076,141.3858634132774,0.0014897435903549246,0.0008420264348387749,0.00366955250501634,7.131718206942907,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
59,9.666666666666666,9.666666666666666,segment_000,0,False,-0.06235222518444061,0.004592429380863905,-0.038781698793172836,0.011396740205155135,-0.47273533534443324,-0.401005301139527,0.7845929935243366,-70.12014628969278,47.110644987532964,144.31315403269735,-0.006758920848369586,-0.0020708357915282215,-0.0025007352232933,26.736589847005455,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
60,9.833333333333334,9.833333333333334,segment_000,0,False,-0.059799887239933014,0.006984692998230457,-0.04273141548037529,0.012030245877346551,-0.451896593678227,-0.40282427423584777,0.7958500775224618,-67.72861568634303,45.201706907810696,147.05247746449808,-0.003242723643779749,0.006282641552388657,-0.00034767016768455446,12.361054576322921,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
61,10.0,10.0,segment_000,0,False,-0.06343313306570053,0.006686643231660128,-0.03889758884906769,0.01610881915765132,-0.47706594564794025,-0.4178670142894816,0.7730043646818412,-73.52580176436406,46.392819318563454,142.1078119299809,-0.0019684508442878793,-0.0014521186240017466,0.0052477195858955565,12.09669536674339,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
62,10.166666666666666,10.166666666666666,segment_000,0,False,-0.060456037521362305,0.0065006534568965435,-0.04098217561841011,0.015269895679384657,-0.44724133990726767,-0.4281069676241181,0.7851537673829089,-71.20796541698003,43.56935745965495,145.83245536201218,0.0011681467294692971,0.0043498235754668635,-0.013282310217618918,11.950034017941839,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
63,10.333333333333334,10.333333333333334,segment_000,0,False,-0.0630437508225441,0.008136584423482418,-0.043325025588274,0.01801945333836664,-0.45127626233261975,-0.4337428617502922,0.7796743962944749,-72.64672842005444,43.47716896765039,144.67554397746022,0.004329677671194069,0.00572622986510395,-0.00591544434428214,15.971741910132796,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
64,10.5,10.5,segment_000,0,False,-0.05901281163096428,0.00840939674526453,-0.042953990399837494,0.01908872983444276,-0.41341394901498685,-0.4382047181023852,0.7979355564116382,-69.02588616697935,40.01782029668333,149.1444296806295,0.0196813456714154,0.0015533734112978036,-0.0025161691009998413,8.590416731719532,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
65,10.666666666666666,10.666666666666666,segment_000,0,False,-0.056483302265405655,0.008654375560581684,-0.04416374862194061,0.029222524967007776,-0.465261701656142,-0.40911443774329087,0.7844124997962327,-70.85072963727178,44.910670403602715,142.96705479195487,-0.0024844631552696185,0.0036976654082536632,-0.008127998560667024,45.676634523731046,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
66,10.833333333333334,10.833333333333334,segment_000,0,False,-0.05984096601605415,0.009641951881349087,-0.04566332325339317,0.025585825296931628,-0.4948661751681449,-0.4219336964497884,0.7592264418594388,-76.96746265934634,46.87297625339435,138.1101460456228,-0.0059580802917480365,-0.0014496613293886159,-0.0024959966540336566,36.63897653498844,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
67,11.0,11.0,segment_000,0,False,-0.05846932902932167,0.008171155117452145,-0.0449957475066185,0.03225872875532717,-0.5168065019365745,-0.4106829696184937,0.7504731257283681,-78.81307631154844,48.52134838523644,134.43938114086347,0.012509509921073959,-0.01318740891292696,0.018246430903673238,13.487763070603854,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
68,11.166666666666666,11.166666666666666,segment_000,0,False,-0.05567112937569618,0.005246148910373449,-0.03958117961883545,0.023043911756139557,-0.5198283125070436,-0.3868651152395437,0.7613034127453714,-75.35161087206863,50.68409579218588,136.35580950081354,0.008552178740501388,-0.007892091292887912,0.015367001295089694,24.77251552899497,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
69,11.333333333333334,11.333333333333334,segment_000,0,False,-0.05561860278248787,0.005540458019822836,-0.03987341374158859,0.018498513025994312,-0.5142623888625786,-0.37432822721774645,0.7714080494298723,-72.26138430944468,51.220605404037286,138.67916122869448,-0.007416866719722735,0.006735401228070247,-0.014421690255403493,7.354760844642404,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
70,11.5,11.5,segment_000,0,False,-0.05814341828227043,0.007491282653063536,-0.044388409703969955,0.001786744820849986,-0.5206562104289553,-0.38913436879415203,0.7599265498111523,-75.35992072362414,52.1790065857299,138.29886154086975,-0.006069313734769843,0.003893023822456612,-0.018851771950721807,10.634763282025212,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
71,11.666666666666666,11.666666666666666,segment_000,0,False,-0.057641707360744476,0.006838132627308369,-0.046157337725162506,-0.00589203332353229,-0.5011650533418623,-0.4030395001303514,0.7657401873918067,-74.21793377977043,50.55852344096782,141.5601380087279,-0.023151833564043003,-0.004581801127642385,0.006626486778259265,35.71447674556257,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
72,11.833333333333334,11.833333333333334,segment_000,0,False,-0.06586069613695145,0.005964015610516071,-0.04217958077788353,-0.03421844828716317,-0.5345483575082836,-0.4442277205037675,0.7181565871159589,-86.77983694870358,52.95669437796311,135.02692217035118,-0.001132763922214506,0.003657750785350793,-0.0015167891979217503,60.63760669203667,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
73,12.0,12.0,segment_000,0,False,-0.05801929533481598,0.008057382889091969,-0.04666293412446976,0.0110048735799442,-0.544485406374545,-0.45028409840400924,0.7075724455680313,-89.86234362522563,49.518453964976494,128.80406925699268,0.04131165146827712,0.0018857130780816145,-0.002604614943265924,45.43795904232155,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
